id,value,feed_id,created_at,lat,lon,ele
0DSJ3QJQCB8X0ZJ2SE421J0J29,48.706573,756683,2018-01-29 07:08:56 UTC,0.0,0.0,0.0
0DSJ3QVYGEEJE6MP1C3A44GARF,48.706573,756683,2018-01-29 07:09:26 UTC,0.0,0.0,0.0
0DSJ3R5APD528ADRXVCX3J8S2N,48.683685,756683,2018-01-29 07:09:57 UTC,0.0,0.0,0.0
0DSJ3REHQHDBJ7PR15BEWJDPVC,48.691315,756683,2018-01-29 07:10:27 UTC,0.0,0.0,0.0
0DSJ3RQY7K3VED9TWDZKT2PDS6,48.660797,756683,2018-01-29 07:10:58 UTC,0.0,0.0,0.0
0DSJ3S1583PQH4NG691J89MD33,48.676056,756683,2018-01-29 07:11:28 UTC,0.0,0.0,0.0
0DSJ3SAHF53YEDSWK3QYXC4N3H,48.676056,756683,2018-01-29 07:11:59 UTC,0.0,0.0,0.0
0DSJ3SKR99SNGBSWX4D1BC7K5Z,48.668427,756683,2018-01-29 07:12:29 UTC,0.0,0.0,0.0
0DSJ3SX4MVK0ESFFZWK34JHGKC,48.653168,756683,2018-01-29 07:13:00 UTC,0.0,0.0,0.0
0DSJ3T6BRNTTW57X1WCAR7EX33,48.668427,756683,2018-01-29 07:13:30 UTC,0.0,0.0,0.0
0DSJ3TFR3PA0E8VBJP3NRHFJHQ,48.653168,756683,2018-01-29 07:14:01 UTC,0.0,0.0,0.0
0DSJ3TRYZYRENEH6J6QSK89J96,48.637909,756683,2018-01-29 07:14:31 UTC,0.0,0.0,0.0
0DSJ3V2BFGK5FPAEGCA71Y9304,48.653168,756683,2018-01-29 07:15:02 UTC,0.0,0.0,0.0
0DSJ3VBJJ6B08612ET5FVK48X4,48.599762,756683,2018-01-29 07:15:32 UTC,0.0,0.0,0.0
0DSJ3VMYRDEBH95JPT0STZ9856,48.592133,756683,2018-01-29 07:16:03 UTC,0.0,0.0,0.0
0DSJ3VY5KJ58DFE431H7DP98PE,48.592133,756683,2018-01-29 07:16:33 UTC,0.0,0.0,0.0
0DSJ3W7J022RYCN7WWH58KRGPC,48.615021,756683,2018-01-29 07:17:04 UTC,0.0,0.0,0.0
0DSJ3WGRZRY4G9G27FFRMG8HXZ,48.599762,756683,2018-01-29 07:17:34 UTC,0.0,0.0,0.0
0DSJ3WT57V47EZ9ZPMTSAMWKZP,48.569244,756683,2018-01-29 07:18:05 UTC,0.0,0.0,0.0
0DSJ3X3C9CJD3SBXWEFRDVE8KT,48.569244,756683,2018-01-29 07:18:35 UTC,0.0,0.0,0.0
0DSJ3XCRJ28N68JE5MZCGTH8CA,48.546356,756683,2018-01-29 07:19:06 UTC,0.0,0.0,0.0
0DSJ3XNZQWRZ9H49849G77F06W,48.538727,756683,2018-01-29 07:19:36 UTC,0.0,0.0,0.0
0DSJ3XZBSQFH85G9GKB1F8DQXH,48.523468,756683,2018-01-29 07:20:07 UTC,0.0,0.0,0.0
0DSJ3Y8JWT456WM1PNNCN103JJ,48.515839,756683,2018-01-29 07:20:37 UTC,0.0,0.0,0.0
0DSJ3YHZ5A7QZV7DWP4VEWYD30,48.515839,756683,2018-01-29 07:21:08 UTC,0.0,0.0,0.0
0DSJ3YV65MDVMWYVRFQ04KTGPG,48.523468,756683,2018-01-29 07:21:38 UTC,0.0,0.0,0.0
0DSJ3Z4JFJ8MT54GMQK26R2BR1,48.477692,756683,2018-01-29 07:22:09 UTC,0.0,0.0,0.0
0DSJ3ZDSDMGN9YK0WYBV51RA3V,48.477692,756683,2018-01-29 07:22:39 UTC,0.0,0.0,0.0
0DSJ3ZQ5P1VNBVKZKVTMZ1S7F5,48.500580,756683,2018-01-29 07:23:10 UTC,0.0,0.0,0.0
0DSJ400CSFCYY9HN3KZTZZD7HV,48.492950,756683,2018-01-29 07:23:40 UTC,0.0,0.0,0.0
0DSJ409S0ACPTQ0HV5SE29NH91,48.454803,756683,2018-01-29 07:24:11 UTC,0.0,0.0,0.0
0DSJ40K037P4MBHHX74JMJ20T5,48.462433,756683,2018-01-29 07:24:41 UTC,0.0,0.0,0.0
0DSJ40WCB8NJ0ZX2JRMP4BYBD3,48.470062,756683,2018-01-29 07:25:12 UTC,0.0,0.0,0.0
0DSJ415KA4NM85511WJFM56F7P,48.416656,756683,2018-01-29 07:25:42 UTC,0.0,0.0,0.0
0DSJ41EZQ8T1X0TSWR597DRG66,48.393768,756683,2018-01-29 07:26:13 UTC,0.0,0.0,0.0
0DSJ41R6T88F4AF6ZZZMQE4GBE,48.409027,756683,2018-01-29 07:26:43 UTC,0.0,0.0,0.0
0DSJ421KHPNPNJNQP7S93RM23V,48.401398,756683,2018-01-29 07:27:14 UTC,0.0,0.0,0.0
0DSJ42AT8YSWET3WATK5W1DT4V,48.393768,756683,2018-01-29 07:27:44 UTC,0.0,0.0,0.0
0DSJ42M6EJPTPKCXS594BQ2MYN,48.439545,756683,2018-01-29 07:28:14 UTC,0.0,0.0,0.0
0DSJ42XDH4TFCDRZ72EWQ94KE8,48.424286,756683,2018-01-29 07:28:45 UTC,0.0,0.0,0.0
0DSJ436SQ154T023W9KTA6PYAN,48.416656,756683,2018-01-29 07:29:15 UTC,0.0,0.0,0.0
0DSJ43G1000YFX4YR4E16KC649,48.386139,756683,2018-01-29 07:29:46 UTC,0.0,0.0,0.0
0DSJ43SD75B305CP4WZ4196YEW,48.370880,756683,2018-01-29 07:30:16 UTC,0.0,0.0,0.0
0DSJ442MEWTQYQZ2MN6ABMKFJH,48.363251,756683,2018-01-29 07:30:47 UTC,0.0,0.0,0.0
0DSJ44C0BWP54PMVN644R0GMPT,48.355621,756683,2018-01-29 07:31:17 UTC,0.0,0.0,0.0
0DSJ44N7E4SNDJMTX22RD7NCJZ,48.363251,756683,2018-01-29 07:31:48 UTC,0.0,0.0,0.0
0DSJ44YKNKNTCX9TJGKSEDBHCW,48.340363,756683,2018-01-29 07:32:18 UTC,0.0,0.0,0.0
0DSJ457TSJXE8107F69PECWX7G,48.302216,756683,2018-01-29 07:32:49 UTC,0.0,0.0,0.0
0DSJ45H71W1MBF8TTZ281TFJ5S,48.286957,756683,2018-01-29 07:33:19 UTC,0.0,0.0,0.0
0DSJ45TDZHNW85Q9X8EZKH8WA4,48.317474,756683,2018-01-29 07:33:50 UTC,0.0,0.0,0.0
0DSJ463T7D61XHACZCKBD1RPKS,48.302216,756683,2018-01-29 07:34:20 UTC,0.0,0.0,0.0
0DSJ46D16216QZYKCQ699C5D3S,48.286957,756683,2018-01-29 07:34:50 UTC,0.0,0.0,0.0
0DSJ46PDK4Y95EH1V25E01T6T8,48.302216,756683,2018-01-29 07:35:21 UTC,0.0,0.0,0.0
0DSJ46ZMKM2HW233RVWMR8DRWY,48.286957,756683,2018-01-29 07:35:51 UTC,0.0,0.0,0.0
0DSJ4790REMAP48Y7VRA0SXEXP,48.271698,756683,2018-01-29 07:36:22 UTC,0.0,0.0,0.0
0DSJ47J7T0YDN9WDCQBFE8SENN,48.264069,756683,2018-01-29 07:36:52 UTC,0.0,0.0,0.0
0DSJ47VM2BVV8HSAAX6936BF03,48.256439,756683,2018-01-29 07:37:23 UTC,0.0,0.0,0.0
0DSJ484TR6M5R62GCFBMVFXSAG,48.248810,756683,2018-01-29 07:37:53 UTC,0.0,0.0,0.0
0DSJ48E7DD164D9QK0JC426DT1,48.241180,756683,2018-01-29 07:38:24 UTC,0.0,0.0,0.0
0DSJ48QE5D44DFKCJT3JEVECT1,48.187775,756683,2018-01-29 07:38:54 UTC,0.0,0.0,0.0
0DSJ490TTXPGGXKBRY3EEYRVA3,48.164886,756683,2018-01-29 07:39:25 UTC,0.0,0.0,0.0
0DSJ49A1JS63CVETQNB6DESNT3,48.203033,756683,2018-01-29 07:39:55 UTC,0.0,0.0,0.0
0DSJ49KE2SZGE94SVAZ79Q6S00,48.218292,756683,2018-01-29 07:40:26 UTC,0.0,0.0,0.0
0DSJ49WN9EVTQ0S1KX82M6S194,48.195404,756683,2018-01-29 07:40:56 UTC,0.0,0.0,0.0
0DSJ4A61AP4ECXKE21EB3Z98TC,48.203033,756683,2018-01-29 07:41:27 UTC,0.0,0.0,0.0
0DSJ4AF8HRFY7SC32TD9N95SDD,48.218292,756683,2018-01-29 07:41:57 UTC,0.0,0.0,0.0
0DSJ4ARN08ADJJMF8JY1WFXC66,48.180145,756683,2018-01-29 07:42:28 UTC,0.0,0.0,0.0
0DSJ4B1W40Y7R39C7N79HKZYJ4,48.203033,756683,2018-01-29 07:42:58 UTC,0.0,0.0,0.0
0DSJ4BB84AHZMA46KEQJFKM3W2,48.195404,756683,2018-01-29 07:43:29 UTC,0.0,0.0,0.0
0DSJ4BMFKRBG7XC6Z5CD8KK95T,48.187775,756683,2018-01-29 07:43:59 UTC,0.0,0.0,0.0
0DSJ4BXVJCVRB76CG9A2VK8JHR,48.172516,756683,2018-01-29 07:44:30 UTC,0.0,0.0,0.0
0DSJ4C72KQEFTW78SB46BBFD75,48.164886,756683,2018-01-29 07:45:00 UTC,0.0,0.0,0.0
0DSJ4CGERHEMTQEJQXQW6KT8TX,48.172516,756683,2018-01-29 07:45:31 UTC,0.0,0.0,0.0
0DSJ4CSNV00V18AH48XE1NYH5T,48.164886,756683,2018-01-29 07:46:01 UTC,0.0,0.0,0.0
0DSJ4D323KVJA2FGS7VJQS56V7,48.180145,756683,2018-01-29 07:46:32 UTC,0.0,0.0,0.0
0DSJ4DC92PTNGHP35NZ7KVR43B,48.149628,756683,2018-01-29 07:47:02 UTC,0.0,0.0,0.0
0DSJ4DNN8YXNCZM8042ECFJ7QW,48.164886,756683,2018-01-29 07:47:33 UTC,0.0,0.0,0.0
0DSJ4DYW0GV762TSTY0M9QH7JQ,48.126740,756683,2018-01-29 07:48:03 UTC,0.0,0.0,0.0
0DSJ4E88KQEPCYVYS4ASDJ5XP5,48.119110,756683,2018-01-29 07:48:34 UTC,0.0,0.0,0.0
0DSJ4EHFMWY0WG0CKF07ZQ1S8E,48.080963,756683,2018-01-29 07:49:04 UTC,0.0,0.0,0.0
0DSJ4ETVZ1B895Z0D6VZN459RN,48.096222,756683,2018-01-29 07:49:35 UTC,0.0,0.0,0.0
0DSJ4F42K0JVGJN7V8FSMR9TR5,48.103851,756683,2018-01-29 07:50:05 UTC,0.0,0.0,0.0
0DSJ4FDF3R46SJ5AFPK2TXF43C,48.088593,756683,2018-01-29 07:50:36 UTC,0.0,0.0,0.0
0DSJ4FPP43JJ5JTE73QJSZ35Z8,48.111481,756683,2018-01-29 07:51:06 UTC,0.0,0.0,0.0
0DSJ4G02AEY2T226ASK4CR42XA,48.073334,756683,2018-01-29 07:51:37 UTC,0.0,0.0,0.0
0DSJ4G99D5G0Q8C3BGQHKBKZ37,48.073334,756683,2018-01-29 07:52:07 UTC,0.0,0.0,0.0
0DSJ4GJNN0WFHRCDQ778A937WY,48.088593,756683,2018-01-29 07:52:38 UTC,0.0,0.0,0.0
0DSJ4GVWPAM741S9G1WB8PD1AS,48.080963,756683,2018-01-29 07:53:08 UTC,0.0,0.0,0.0
0DSJ4H58WA96969VNXVW5VSDZ0,48.073334,756683,2018-01-29 07:53:38 UTC,0.0,0.0,0.0
0DSJ4HEFXNAWBYYHZ7KHH67XWF,48.035187,756683,2018-01-29 07:54:09 UTC,0.0,0.0,0.0
0DSJ4HQW9QTPS8TTQP1BZ55AB3,48.019928,756683,2018-01-29 07:54:39 UTC,0.0,0.0,0.0
0DSJ4J133QW6JHJQ6MP1VH8PGX,48.035187,756683,2018-01-29 07:55:10 UTC,0.0,0.0,0.0
0DSJ4JAF6JXNBK0NNSYRWZ8CHA,48.019928,756683,2018-01-29 07:55:40 UTC,0.0,0.0,0.0
0DSJ4JKPGT74RB9XN20NW0JH5B,48.004669,756683,2018-01-29 07:56:11 UTC,0.0,0.0,0.0
0DSJ4JX2TY89559EA1FARJXX7J,48.019928,756683,2018-01-29 07:56:41 UTC,0.0,0.0,0.0
0DSJ4K69RVHMWSPSVSGCK88T2V,48.027557,756683,2018-01-29 07:57:12 UTC,0.0,0.0,0.0
0DSJ4KFP2VAZABGRM6M5S3PW66,48.050446,756683,2018-01-29 07:57:42 UTC,0.0,0.0,0.0
0DSJ4KRX6RPCN3EBWD6H7B9F76,48.004669,756683,2018-01-29 07:58:13 UTC,0.0,0.0,0.0
0DSJ4M29AXT2VFGZWGKPSACTW7,47.981781,756683,2018-01-29 07:58:43 UTC,0.0,0.0,0.0
0DSJ4MBG2D1JXKS6WF5MPVBYFR,47.974152,756683,2018-01-29 07:59:13 UTC,0.0,0.0,0.0
0DSJ4MMWPQVVT1CBGXJ3ET6N4Q,47.989410,756683,2018-01-29 07:59:44 UTC,0.0,0.0,0.0
0DSJ4MY3EGWB51PQQC45XN974E,47.951263,756683,2018-01-29 08:00:14 UTC,0.0,0.0,0.0
0DSJ4N7G1XX12BEWCJ3VTA66TN,47.920746,756683,2018-01-29 08:00:45 UTC,0.0,0.0,0.0
0DSJ4NGQ2JA8R4TMVGDY8DMRW9,47.981781,756683,2018-01-29 08:01:15 UTC,0.0,0.0,0.0
0DSJ4NT3AVTQT82BX5QMVN0H5S,47.920746,756683,2018-01-29 08:01:46 UTC,0.0,0.0,0.0
0DSJ4P3A94TEZE9GGGN5V4HHE9,47.905487,756683,2018-01-29 08:02:16 UTC,0.0,0.0,0.0
0DSJ4PCPHCWAX5M64V1Y78F5PG,47.920746,756683,2018-01-29 08:02:47 UTC,0.0,0.0,0.0
0DSJ4PNXKEP9T016GCV7DQSZVN,47.928375,756683,2018-01-29 08:03:17 UTC,0.0,0.0,0.0
0DSJ4PZ9T7CZ7AWQ2YAJTYR2VA,47.905487,756683,2018-01-29 08:03:48 UTC,0.0,0.0,0.0
0DSJ4Q8GH0RETTF3VMH0YNT72C,47.897858,756683,2018-01-29 08:04:18 UTC,0.0,0.0,0.0
0DSJ4QHX42F8P92HQP3WJEQ0VF,47.958893,756683,2018-01-29 08:04:49 UTC,0.0,0.0,0.0
0DSJ4QV42KH0H2CAT9FR40EZ4H,47.897858,756683,2018-01-29 08:05:19 UTC,0.0,0.0,0.0
0DSJ4R4G96TS9FHJJAP7PHRAAY,47.852081,756683,2018-01-29 08:05:50 UTC,0.0,0.0,0.0
0DSJ4RDQFNJNE5ZKDF9QSDCBJV,47.874969,756683,2018-01-29 08:06:20 UTC,0.0,0.0,0.0
0DSJ4RQ3Q8S20WG4ZGJJJRN2VF,47.867340,756683,2018-01-29 08:06:51 UTC,0.0,0.0,0.0
0DSJ4S0AY1GQPJ8D14WFNS3KK8,47.890228,756683,2018-01-29 08:07:21 UTC,0.0,0.0,0.0
0DSJ4S9PWTT3CR1BETJ7WCQ65X,47.890228,756683,2018-01-29 08:07:52 UTC,0.0,0.0,0.0
0DSJ4SJXWNA0C45DFME65737YB,47.913116,756683,2018-01-29 08:08:22 UTC,0.0,0.0,0.0
0DSJ4SWANCBH02Q9A6PJ0QY0WB,47.913116,756683,2018-01-29 08:08:53 UTC,0.0,0.0,0.0
0DSJ4T5H9454CSXQ67MNA5KVXP,47.874969,756683,2018-01-29 08:09:23 UTC,0.0,0.0,0.0
0DSJ4TEX8HNWSYE7644SVZP6DS,47.836823,756683,2018-01-29 08:09:54 UTC,0.0,0.0,0.0
0DSJ4TR49H0RWK09YTBC5Q6R5P,47.844452,756683,2018-01-29 08:10:24 UTC,0.0,0.0,0.0
0DSJ4V1GVY2BCJVKABBGYRDWQA,47.836823,756683,2018-01-29 08:10:55 UTC,0.0,0.0,0.0
0DSJ4VAQVS2SFGSBBH3D7ABKQ6,47.813934,756683,2018-01-29 08:11:25 UTC,0.0,0.0,0.0
0DSJ4VM4DQF8RDYBKZDYHS57H6,47.829193,756683,2018-01-29 08:11:56 UTC,0.0,0.0,0.0
0DSJ4VXB4D4D3KZM7SGBJS625C,47.836823,756683,2018-01-29 08:12:26 UTC,0.0,0.0,0.0
0DSJ4W6QK78QZW44KAG1WMJG9J,47.783417,756683,2018-01-29 08:12:57 UTC,0.0,0.0,0.0
0DSJ4WFY4ZYFFHQM9BB7620PBG,47.768158,756683,2018-01-29 08:13:27 UTC,0.0,0.0,0.0
0DSJ4WSAY9RXEV4F49K0NE47AS,47.752899,756683,2018-01-29 08:13:58 UTC,0.0,0.0,0.0
0DSJ4X2J6F91V28RC96598AZHX,47.783417,756683,2018-01-29 08:14:28 UTC,0.0,0.0,0.0
0DSJ4XBYFWK3BCKE5CBXA181KJ,47.760529,756683,2018-01-29 08:14:59 UTC,0.0,0.0,0.0
0DSJ4XN5QY1PJHRMQGE4BC9Z39,47.775787,756683,2018-01-29 08:15:29 UTC,0.0,0.0,0.0
0DSJ4XYHZH4ZCBGPWYEENBW92S,47.775787,756683,2018-01-29 08:16:00 UTC,0.0,0.0,0.0
0DSJ4Y7RP3CDXA9A92N4N94M61,47.745270,756683,2018-01-29 08:16:30 UTC,0.0,0.0,0.0
0DSJ4YH522E5RVT6DT2NPW56ZN,47.745270,756683,2018-01-29 08:17:01 UTC,0.0,0.0,0.0
0DSJ4YTC1TD6GKDGJH65RNFQP4,47.730011,756683,2018-01-29 08:17:31 UTC,0.0,0.0,0.0
0DSJ4Z3R8Z0FFVS392WA9Q1577,47.714752,756683,2018-01-29 08:18:01 UTC,0.0,0.0,0.0
0DSJ4ZCZ9A3EHQYZQ4CNDZHEC3,47.707123,756683,2018-01-29 08:18:32 UTC,0.0,0.0,0.0
0DSJ4ZPBNERPAHZYRV2EN2YK3D,47.722382,756683,2018-01-29 08:19:02 UTC,0.0,0.0,0.0
0DSJ4ZZJHDXSKF0FPWNNYFRJTB,47.676605,756683,2018-01-29 08:19:33 UTC,0.0,0.0,0.0
0DSJ508YS839W4VSH3PFWJ5YR5,47.691864,756683,2018-01-29 08:20:03 UTC,0.0,0.0,0.0
0DSJ50J5WCVM4N83R8FHNJ4X98,47.707123,756683,2018-01-29 08:20:34 UTC,0.0,0.0,0.0
0DSJ50VJDCYMRKXG24VQYGNZWQ,47.668976,756683,2018-01-29 08:21:04 UTC,0.0,0.0,0.0
0DSJ514S7Z2XM15HZCWTPH717V,47.661346,756683,2018-01-29 08:21:35 UTC,0.0,0.0,0.0
0DSJ51E5F34CQ9QFBA2MYVMQR4,47.630829,756683,2018-01-29 08:22:05 UTC,0.0,0.0,0.0
0DSJ51QCF0JP7HXER2EB67Q2DT,47.615570,756683,2018-01-29 08:22:36 UTC,0.0,0.0,0.0
0DSJ520RRNVTM9W19GX64GYMA4,47.607941,756683,2018-01-29 08:23:06 UTC,0.0,0.0,0.0
0DSJ529ZMA8AZ3S85M3GHF5S3R,47.600311,756683,2018-01-29 08:23:36 UTC,0.0,0.0,0.0
0DSJ52KC7A0P5BZHTN9M6ZEM43,47.592682,756683,2018-01-29 08:24:07 UTC,0.0,0.0,0.0
0DSJ52WK6R2A40EEBT15FF8M2B,47.585052,756683,2018-01-29 08:24:37 UTC,0.0,0.0,0.0
0DSJ535ZG7J9HT0HWSPV73YRDG,47.569794,756683,2018-01-29 08:25:08 UTC,0.0,0.0,0.0
0DSJ53F6M4MQBGS7MZQ9F3MHZ9,47.562164,756683,2018-01-29 08:25:38 UTC,0.0,0.0,0.0
0DSJ53RK2KGT9RTRX3Z4QDX18H,47.569794,756683,2018-01-29 08:26:09 UTC,0.0,0.0,0.0
0DSJ541STQCFM69GQG7J41Q7RS,47.577423,756683,2018-01-29 08:26:39 UTC,0.0,0.0,0.0
0DSJ54B65S5FE7W93DQZ121CS3,47.562164,756683,2018-01-29 08:27:10 UTC,0.0,0.0,0.0
0DSJ54MDCGC6TRFCYQ6532NH80,47.577423,756683,2018-01-29 08:27:40 UTC,0.0,0.0,0.0
0DSJ54XSK2Y2Z6NZC5AXX2474P,47.546906,756683,2018-01-29 08:28:11 UTC,0.0,0.0,0.0
0DSJ5570FM3GT5JZ699MFGPFGP,47.546906,756683,2018-01-29 08:28:41 UTC,0.0,0.0,0.0
0DSJ55GCQZKHV9DV7HDB807QHC,47.546906,756683,2018-01-29 08:29:12 UTC,0.0,0.0,0.0
0DSJ55SKTGJ63NTHJAPWAJJB0J,47.531647,756683,2018-01-29 08:29:42 UTC,0.0,0.0,0.0
0DSJ563019E85109ZJ41RJ049S,47.539276,756683,2018-01-29 08:30:13 UTC,0.0,0.0,0.0
0DSJ56C795TJVX7WQHDM8XDBAC,47.524017,756683,2018-01-29 08:30:43 UTC,0.0,0.0,0.0
0DSJ56NKF7YWYHJ8NMCK34CJW4,47.493500,756683,2018-01-29 08:31:14 UTC,0.0,0.0,0.0
0DSJ56YT5H9F5AF87Q29TEEVZZ,47.470612,756683,2018-01-29 08:31:44 UTC,0.0,0.0,0.0
0DSJ5786NVFGTWFEMXAQ8CG918,47.485870,756683,2018-01-29 08:32:15 UTC,0.0,0.0,0.0
0DSJ57HDQYPJJ0EZDBHKGTZZHQ,47.485870,756683,2018-01-29 08:32:45 UTC,0.0,0.0,0.0
0DSJ57TSWT538NGCKRYD8BTKSX,47.531647,756683,2018-01-29 08:33:16 UTC,0.0,0.0,0.0
0DSJ5840YX7EQ9AJ6SCB53NBNW,47.485870,756683,2018-01-29 08:33:46 UTC,0.0,0.0,0.0
0DSJ58DD8FTYQTP3FPKZ35FN45,47.462982,756683,2018-01-29 08:34:17 UTC,0.0,0.0,0.0
0DSJ58PMS2EM8YZ8VGB2XPPGEB,47.470612,756683,2018-01-29 08:34:47 UTC,0.0,0.0,0.0
0DSJ5900EJ6CWD5DFE5XBAE78P,47.424835,756683,2018-01-29 08:35:18 UTC,0.0,0.0,0.0
0DSJ5997JJKQS5JQYVHDMZYXPR,47.424835,756683,2018-01-29 08:35:48 UTC,0.0,0.0,0.0
0DSJ59JKPN3XAHGZRFK51STXGS,47.409576,756683,2018-01-29 08:36:19 UTC,0.0,0.0,0.0
0DSJ59VTPG1N4NDMRJ6Y950M3B,47.394318,756683,2018-01-29 08:36:49 UTC,0.0,0.0,0.0
0DSJ5A578EYVZPSWQW2G3VAZ9M,47.409576,756683,2018-01-29 08:37:20 UTC,0.0,0.0,0.0
0DSJ5AEECP9EY54ZNVPJA4PTRS,47.409576,756683,2018-01-29 08:37:50 UTC,0.0,0.0,0.0
0DSJ5AQTEA2WKSWR6TVX3NEZ4T,47.386688,756683,2018-01-29 08:38:21 UTC,0.0,0.0,0.0
0DSJ5B11FHB2ZV4M40WAT9CW1E,47.348541,756683,2018-01-29 08:38:51 UTC,0.0,0.0,0.0
0DSJ5BADPEMMK7RMPTVE2C8YGY,47.386688,756683,2018-01-29 08:39:22 UTC,0.0,0.0,0.0
0DSJ5BKMPR6SQK3ZDYY47BYC91,47.340912,756683,2018-01-29 08:39:52 UTC,0.0,0.0,0.0
0DSJ5BX0YRJB5SZBHAS87HKQ2F,47.333282,756683,2018-01-29 08:40:23 UTC,0.0,0.0,0.0
0DSJ5C680V0NH1X8Q6C1M1BBFB,47.340912,756683,2018-01-29 08:40:53 UTC,0.0,0.0,0.0
0DSJ5CFM9F94QXHV8HKMZNQGT3,47.356171,756683,2018-01-29 08:41:24 UTC,0.0,0.0,0.0
0DSJ5CRV94P6XEYZSQNDW1N63D,47.295135,756683,2018-01-29 08:41:54 UTC,0.0,0.0,0.0
0DSJ5D27HH0FG62ZMW95WA1G5Y,47.310394,756683,2018-01-29 08:42:25 UTC,0.0,0.0,0.0
0DSJ5DBEGJQ62M4YZ1BA0BWT5W,47.272247,756683,2018-01-29 08:42:55 UTC,0.0,0.0,0.0
0DSJ5DMTQ3B6A32C3VWE2WN452,47.302765,756683,2018-01-29 08:43:25 UTC,0.0,0.0,0.0
0DSJ5DY1RH7YA710G49YGY889F,47.295135,756683,2018-01-29 08:43:56 UTC,0.0,0.0,0.0
0DSJ5E7E62VGQKNGMEXZCC6FAP,47.279877,756683,2018-01-29 08:44:26 UTC,0.0,0.0,0.0
0DSJ5EGN6RA9ARVW00YK0JQMAQ,47.256989,756683,2018-01-29 08:44:57 UTC,0.0,0.0,0.0
0DSJ5ET1918HBRRDWAK7R72AX4,47.234100,756683,2018-01-29 08:45:27 UTC,0.0,0.0,0.0
0DSJ5F381PEF141662XT5QQA5F,47.234100,756683,2018-01-29 08:45:58 UTC,0.0,0.0,0.0
0DSJ5FCMG767B7CACMJ32KGHTR,47.218842,756683,2018-01-29 08:46:28 UTC,0.0,0.0,0.0
0DSJ5FNVH46APMYNEAC6YBVK0K,47.211212,756683,2018-01-29 08:46:59 UTC,0.0,0.0,0.0
0DSJ5FZ7X8QNA6D69J8EW8DAK1,47.211212,756683,2018-01-29 08:47:29 UTC,0.0,0.0,0.0
0DSJ5G8EYECD1G7003Y72HPE2X,47.256989,756683,2018-01-29 08:47:59 UTC,0.0,0.0,0.0
0DSJ5GHV435EY28WTWDY6517CN,47.218842,756683,2018-01-29 08:48:30 UTC,0.0,0.0,0.0
0DSJ5GV24V27X166HJD649XN92,47.203583,756683,2018-01-29 08:49:00 UTC,0.0,0.0,0.0
0DSJ5H4EC5BRQHGTMG5384M4SK,47.180695,756683,2018-01-29 08:49:31 UTC,0.0,0.0,0.0
0DSJ5HDNTZQJMWWCD35NXD7725,47.157806,756683,2018-01-29 08:50:01 UTC,0.0,0.0,0.0
0DSJ5HQ1NXMZHPWBSCCVAAPY7Q,47.173065,756683,2018-01-29 08:50:32 UTC,0.0,0.0,0.0
0DSJ5J08SZR21HJVKQ1ZN18ESA,47.157806,756683,2018-01-29 08:51:02 UTC,0.0,0.0,0.0
0DSJ5J9MZZZ5C3Y330RDE771W6,47.127289,756683,2018-01-29 08:51:33 UTC,0.0,0.0,0.0
0DSJ5JJVYSAZSKBJ1NS741DJR1,47.157806,756683,2018-01-29 08:52:03 UTC,0.0,0.0,0.0
0DSJ5JW8A0R9N2GAJ47F1D9HRC,47.195953,756683,2018-01-29 08:52:34 UTC,0.0,0.0,0.0
0DSJ5K5F7Y53DB9RCF66YQ1SWM,47.173065,756683,2018-01-29 08:53:04 UTC,0.0,0.0,0.0
0DSJ5KEVFK025YR92YKCQSNQE3,47.173065,756683,2018-01-29 08:53:35 UTC,0.0,0.0,0.0
0DSJ5KR2GJ3R6BXJFD32HGTB0C,47.173065,756683,2018-01-29 08:54:05 UTC,0.0,0.0,0.0
0DSJ5M1ESWV3D1VFB0RHPFH839,47.104401,756683,2018-01-29 08:54:36 UTC,0.0,0.0,0.0
0DSJ5MANPYZP9XVT307RG8ZM15,47.134918,756683,2018-01-29 08:55:06 UTC,0.0,0.0,0.0
0DSJ5MM1ZQ8JX5STZCXXEV7AEE,47.096771,756683,2018-01-29 08:55:37 UTC,0.0,0.0,0.0
0DSJ5MX95G528HDYH4VS8Y5ZT6,47.134918,756683,2018-01-29 08:56:07 UTC,0.0,0.0,0.0
0DSJ5N6N8DF561JAKHM09SV2C3,47.119659,756683,2018-01-29 08:56:38 UTC,0.0,0.0,0.0
0DSJ5NFWAM3NQZ88P3NF773W8H,47.096771,756683,2018-01-29 08:57:08 UTC,0.0,0.0,0.0
0DSJ5NS8QCWZ0T0NAFJHY92YFV,47.073883,756683,2018-01-29 08:57:39 UTC,0.0,0.0,0.0
0DSJ5P2FSFDRP4E4283XM0GRYB,47.028107,756683,2018-01-29 08:58:09 UTC,0.0,0.0,0.0
0DSJ5PBWAFTQVSARWBAND7D6RG,47.050995,756683,2018-01-29 08:58:40 UTC,0.0,0.0,0.0
0DSJ5PN34ZW031898KKNNJB38E,47.050995,756683,2018-01-29 08:59:10 UTC,0.0,0.0,0.0
0DSJ5PYFMA17YXGG0SW4YYWYTN,47.043365,756683,2018-01-29 08:59:41 UTC,0.0,0.0,0.0
0DSJ5Q7PHVCZWA6YC4A3GCN8AW,47.081512,756683,2018-01-29 09:00:11 UTC,0.0,0.0,0.0
